tNumRatings,tFname,contentType,institution_name,tSid,tDept,rating_class,tLname,tid,categoryType,tMiddlename,overall_rating
6,Ajay,TEACHER,University of California Berkeley,1072,Architecture,good,Manthripragada,1599711,PROFESSOR,,4.8
1,Clara,TEACHER,University of California Berkeley,1072,Anthropology,good,Mantini-Briggs,1701000,PROFESSOR,,5.0
17,Beatriz,TEACHER,University of California Berkeley,1072,Geography,good,Manz,293006,PROFESSOR,,3.9
187,Toni,TEACHER,University of California Berkeley,1072,Physical Ed,good,Mar,312615,PROFESSOR,,4.8
0,Sabrina,TEACHER,University of California Berkeley,1072,Near Eastern Studies,zero,Maras,1408472,PROFESSOR,,N/A
2,Robyn,TEACHER,University of California Berkeley,1072,Political Science,good,Marasco,624618,PROFESSOR,,4.8
0,Franck,TEACHER,University of California Berkeley,1072,Physics,zero,Marchis,694848,PROFESSOR,,N/A
1,Charles,TEACHER,University of California Berkeley,1072,Mechanical Engineering,good,Marcil,2096466,PROFESSOR,Gregory,5.0
2,Sharon,TEACHER,University of California Berkeley,1072,English,good,Marcus,55122,PROFESSOR,,5.0
10,Philip,TEACHER,University of California Berkeley,1072,Mechanical Engineering,poor,Marcus,1379715,PROFESSOR,,1.8
7,Laure,TEACHER,University of California Berkeley,1072,Art History,good,Marest-Caffey,1695068,PROFESSOR,,4.7
2,Angela,TEACHER,University of California Berkeley,1072,Theatre & Dance,good,Marino,1786620,PROFESSOR,,4.0
0,Wilson,TEACHER,University of California Berkeley,1072,Music,zero,Mark,1399900,PROFESSOR,,N/A
2,Joshua,TEACHER,University of California Berkeley,1072,Linguistics,good,Marker,1610218,PROFESSOR,,5.0
7,Lori,TEACHER,University of California Berkeley,1072,Psychology,good,Markson,1036914,PROFESSOR,,3.6
2,Michael,TEACHER,University of California Berkeley,1072,MolecularCellular Biology,good,Marletta,2241403,PROFESSOR,,4.5
14,David,TEACHER,University of California Berkeley,1072,English,good,Marno,1649496,PROFESSOR,,4.4
12,Matthew,TEACHER,University of California Berkeley,1072,Political Science,average,Marostica,389743,PROFESSOR,,2.8
9,Richard,TEACHER,University of California Berkeley,1072,Physics,good,Marrus,639788,PROFESSOR,,4.0
17,Thomas,TEACHER,University of California Berkeley,1072,Business Administration,average,Marschak,483694,PROFESSOR,,2.5
75,Peter,TEACHER,University of California Berkeley,1072,Chemistry,good,Marsden,1743107,PROFESSOR,,4.8
15,Rebekah,TEACHER,University of California Berkeley,1072,Not Specified,poor,Marsh,1651560,PROFESSOR,,1.5
4,Charles,TEACHER,University of California Berkeley,1072,Biology,good,Marshall,1677765,PROFESSOR,,4.7
2,John,TEACHER,University of California Berkeley,1072,Legal Studies,good,Marshall,2136283,PROFESSOR,,4.0
2,Xochitl,TEACHER,University of California Berkeley,1072,Anthropology,average,Marsilli,1787205,PROFESSOR,,3.0
6,Steve,TEACHER,University of California Berkeley,1072,Biology,good,Martin,606232,PROFESSOR,,3.5
22,Leslie,TEACHER,University of California Berkeley,1072,French,good,Martin,631212,PROFESSOR,,4.9
10,Waldo,TEACHER,University of California Berkeley,1072,History,good,Martin,1005345,PROFESSOR,,3.8
8,John Levi,TEACHER,University of California Berkeley,1072,Sociology,poor,Martin,1075205,PROFESSOR,,1.2
1,T,TEACHER,University of California Berkeley,1072,English,good,Martin,1305514,PROFESSOR,,5.0
0,Courtney,TEACHER,University of California Berkeley,1072,Art History,zero,Martin,1425176,PROFESSOR,,N/A
1,Michael,TEACHER,University of California Berkeley,1072,Philosophy,good,Martin,1604173,PROFESSOR,,5.0
2,Lane,TEACHER,University of California Berkeley,1072,Materials Science,good,Martin,2166933,PROFESSOR,W.,5.0
5,Juliana,TEACHER,University of California Berkeley,1072,Spanish,good,Martinez,896003,PROFESSOR,,4.6
1,Rosa,TEACHER,University of California Berkeley,1072,English,good,Martinez,1662749,PROFESSOR,,4.5
2,Paul,TEACHER,University of California Berkeley,1072,Political Science,good,Martorelli,2279904,PROFESSOR,,4.0
8,Michael,TEACHER,University of California Berkeley,1072,Film,good,Mascuch,668416,PROFESSOR,,3.8
3,Francine,TEACHER,University of California Berkeley,1072,Spanish,good,Masiello,1069204,PROFESSOR,,4.5
6,Susan,TEACHER,University of California Berkeley,1072,French,good,Maslan,569389,PROFESSOR,,3.7
8,Carl,TEACHER,University of California Berkeley,1072,History,good,Mason,580541,PROFESSOR,,3.9
1,Arthur,TEACHER,University of California Berkeley,1072,Environmental Science,good,Mason,822804,PROFESSOR,,5.0
35,Donald,TEACHER,University of California Berkeley,1072,Classics,average,Mastronarde,35657,PROFESSOR,,2.7
1,Manoj,TEACHER,University of California Berkeley,1072,Political Science,good,Mate,965548,PROFESSOR,,5.0
5,Ana,TEACHER,University of California Berkeley,1072,Philosophy,good,Mateos,646627,PROFESSOR,,4.0
26,Nicholas,TEACHER,University of California Berkeley,1072,Music,good,Mathew,1130665,PROFESSOR,,4.7
1,Richard,TEACHER,University of California Berkeley,1072,Chemistry,good,Mathies,938306,PROFESSOR,,4.0
3,Olga,TEACHER,University of California Berkeley,1072,Languages,average,Matich,442868,PROFESSOR,,3.2
6,Susan,TEACHER,University of California Berkeley,1072,Japanese,good,Matisoff,473295,PROFESSOR,,3.6
6,John,TEACHER,University of California Berkeley,1072,Biology,good,Matsui,786438,PROFESSOR,,5.0
10,Greggor,TEACHER,University of California Berkeley,1072,Sociology,good,Mattson,732932,PROFESSOR,,4.6
4,Kate,TEACHER,University of California Berkeley,1072,Theatre & Dance,good,Mattson,1447232,PROFESSOR,,3.6
7,Jane,TEACHER,University of California Berkeley,1072,Public Policy,good,Mauldon,845776,PROFESSOR,,3.7
1,Iris,TEACHER,University of California Berkeley,1072,Psychology,good,Mauss,2261864,PROFESSOR,,5.0
6,Maria,TEACHER,University of California Berkeley,1072,History,good,Mavroudi,1233330,PROFESSOR,,3.9
0,Jack,TEACHER,University of California Berkeley,1072,History,zero,Mayer,1291691,PROFESSOR,,N/A
2,Massimo,TEACHER,University of California Berkeley,1072,History,good,Mazzotti,1574342,PROFESSOR,,5.0
1,John,TEACHER,University of California Berkeley,1072,Statistics,good,McAuliffe,1346314,PROFESSOR,,4.0
8,Joe,TEACHER,University of California Berkeley,1072,Environmental Science,good,McBride,574158,PROFESSOR,,4.6
4,Edwin,TEACHER,University of California Berkeley,1072,Philosophy,good,McCann,629348,PROFESSOR,,3.9
7,Kathleen,TEACHER,University of California Berkeley,1072,Classics,good,McCarthy,960168,PROFESSOR,,3.8
5,Charles,TEACHER,University of California Berkeley,1072,Legal Studies,good,McClain,928285,PROFESSOR,,3.6
4,Mikelle,TEACHER,University of California Berkeley,1072,Nutrition,good,McCoin,1293701,PROFESSOR,,3.9
1,Justin,TEACHER,University of California Berkeley,1072,Legal Studies,good,McCrary,1309144,PROFESSOR,,3.5
3,Amyrose,TEACHER,University of California Berkeley,1072,Comparative Literature,good,McCue Gill,997669,PROFESSOR,,3.5
4,Thomas,TEACHER,University of California Berkeley,1072,Business Administration,good,McCullough,1137731,PROFESSOR,,3.9
1,Aaron,TEACHER,University of California Berkeley,1072,Business Administration,poor,McDaniel,2295820,PROFESSOR,,1.0
10,Ryan,TEACHER,University of California Berkeley,1072,English,good,McDermott,637816,PROFESSOR,,4.1
0,Dolores,TEACHER,University of California Berkeley,1072,Film,zero,McElroy,2259194,PROFESSOR,,N/A
2,Jesse,TEACHER,University of California Berkeley,1072,Chemistry,good,McFarland,557529,PROFESSOR,,5.0
8,Jim,TEACHER,University of California Berkeley,1072,Biology,good,McGuire,935165,PROFESSOR,,4.1
29,Sam,TEACHER,University of California Berkeley,1072,Linguistics,good,Mchombo,468441,PROFESSOR,,4.2
4,Sam,TEACHER,University of California Berkeley,1072,African-American Studies,good,Mchombo,1943548,PROFESSOR,,4.6
2,Adrian,TEACHER,University of California Berkeley,1072,Anthropology,good,McIntyre,934588,PROFESSOR,,5.0
8,James,TEACHER,University of California Berkeley,1072,Mathematics,good,McIvor,1716526,PROFESSOR,,4.7
7,Christopher,TEACHER,University of California Berkeley,1072,Physics,good,McKee,896260,PROFESSOR,,3.5
0,Julie,TEACHER,University of California Berkeley,1072,Music,zero,McKenzie,1406720,PROFESSOR,,N/A
10,Ed,TEACHER,University of California Berkeley,1072,Biology,good,McLaughlin,359718,PROFESSOR,,3.8
4,Mairi,TEACHER,University of California Berkeley,1072,French,good,McLaughlin,1370440,PROFESSOR,,4.4
4,Hugh,TEACHER,University of California Berkeley,1072,Languages,good,McLean,453078,PROFESSOR,,4.9
17,Rebecca,TEACHER,University of California Berkeley,1072,History,good,McLennan,557634,PROFESSOR,,4.4
32,Sarah,TEACHER,University of California Berkeley,1072,Engineering,poor,McMains,211945,PROFESSOR,,2.1
4,Heather,TEACHER,University of California Berkeley,1072,Spanish,average,McMichael,967122,PROFESSOR,,3.0
0,Tracy,TEACHER,University of California Berkeley,1072,Women's Studies,zero,McMullen,1461119,PROFESSOR,,N/A
21,John,TEACHER,University of California Berkeley,1072,Art,good,McNamara,241470,PROFESSOR,,4.7
6,Donald,TEACHER,University of California Berkeley,1072,English,good,McQuade,1037783,PROFESSOR,,4.2
2,Brendan,TEACHER,University of California Berkeley,1072,Political Science,good,McSherry,963319,PROFESSOR,,4.2
5,John,TEACHER,University of California Berkeley,1072,Linguistics,good,McWhorter,248668,PROFESSOR,,4.7
21,Mary,TEACHER,University of California Berkeley,1072,Nutrition,good,Mead,407642,PROFESSOR,,4.1
4,Francisco,TEACHER,University of California Berkeley,1072,Civil Engineering,poor,Medina,833224,PROFESSOR,,1.4
0,D,TEACHER,University of California Berkeley,1072,Rhetoric,zero,Medlia,1169199,PROFESSOR,,N/A
6,Alice,TEACHER,University of California Berkeley,1072,Mathematics,good,Medvedev,1524111,PROFESSOR,,4.6
8,Sanjyot,TEACHER,University of California Berkeley,1072,Near Eastern Studies,good,Mehendale,773401,PROFESSOR,,4.0
0,Darius,TEACHER,University of California Berkeley,1072,Sociology,zero,Mehri,1802059,PROFESSOR,,N/A
121,Michael,TEACHER,University of California Berkeley,1072,Biology,average,Meighan,225015,PROFESSOR,,2.6
11,Kurt,TEACHER,University of California Berkeley,1072,Computer Science,average,Meinz,59938,PROFESSOR,,2.6
3,Dawit,TEACHER,University of California Berkeley,1072,African-American Studies,good,Melak,1100462,PROFESSOR,,4.8
6,Tai,TEACHER,University of California Berkeley,1072,Statistics,average,Melcher,759171,PROFESSOR,,3.5
1,Myra,TEACHER,University of California Berkeley,1072,Music,good,Melford,2154223,PROFESSOR,,5.0
42,Daniel F.,TEACHER,University of California Berkeley,1072,Rhetoric,average,Melia,294299,PROFESSOR,,2.8
6,Tasios,TEACHER,University of California Berkeley,1072,Biology,good,Melis,791361,PROFESSOR,,4.8
0,Giovanni,TEACHER,University of California Berkeley,1072,Chemistry,zero,Meloni,299436,PROFESSOR,,N/A
1,Carlos,TEACHER,University of California Berkeley,1072,Asian Studies,good,Mena,647136,PROFESSOR,,4.5
1,Martha,TEACHER,University of California Berkeley,1072,Spanish,poor,Mendoza,815128,PROFESSOR,,1.0
19,Rudy,TEACHER,University of California Berkeley,1072,Psychology,good,Mendoza-Denton,260058,PROFESSOR,,3.6
10,Carolyn,TEACHER,University of California Berkeley,1072,Environmental Science,good,Merchant,538044,PROFESSOR,,3.6
8,Nina,TEACHER,University of California Berkeley,1072,German,good,Merolle,918957,PROFESSOR,,3.9
1,Greg,TEACHER,University of California Berkeley,1072,Social Welfare,good,Merrill,1299862,PROFESSOR,,5.0
2,Jessica,TEACHER,University of California Berkeley,1072,Slavic Languages & Literatures,good,Merrill,1329703,PROFESSOR,,4.5
20,Russell,TEACHER,University of California Berkeley,1072,Film,average,Merritt,827306,PROFESSOR,,2.9
1,Ella,TEACHER,University of California Berkeley,1072,English,good,Mershon,1585845,PROFESSOR,,5.0
0,Phillip,TEACHER,University of California Berkeley,1072,Materials Science,zero,Messersmith,2168675,PROFESSOR,,N/A
5,Jason,TEACHER,University of California Berkeley,1072,Mathematics,good,Metcalfe,903023,PROFESSOR,,5.0
1,Margaret,TEACHER,University of California Berkeley,1072,Biology,good,Metz,810791,PROFESSOR,,5.0
1,Audrey,TEACHER,University of California Berkeley,1072,French,poor,Meunier,1266562,PROFESSOR,,2.0
3,Barbara,TEACHER,University of California Berkeley,1072,Biology,good,Meyer,629665,PROFESSOR,,3.7
1,Baoxia,TEACHER,University of California Berkeley,1072,Civil Engineering,good,Mi,2151188,PROFESSOR,,4.0
9,L,TEACHER,University of California Berkeley,1072,Linguistics,good,Michael,1154024,PROFESSOR,,4.4
3,Hannah,TEACHER,University of California Berkeley,1072,Asian Studies,poor,Michell,2075597,PROFESSOR,,2.2
1,Joel,TEACHER,University of California Berkeley,1072,Political Science,good,Middleton,2139567,PROFESSOR,,4.5
2,James,TEACHER,University of California Berkeley,1072,Social Welfare,good,Midgley,1127854,PROFESSOR,,4.2
5,Midiyanto,TEACHER,University of California Berkeley,1072,Music,good,Midiyanto,958127,PROFESSOR,,4.3
13,Edward,TEACHER,University of California Berkeley,1072,Economics,good,Miguel,803766,PROFESSOR,,4.4
1,Santought,TEACHER,University of California Berkeley,1072,Near Eastern Studies,good,Mikaelian,1442623,PROFESSOR,,4.5
16,Line,TEACHER,University of California Berkeley,1072,Linguistics,good,Mikkelsen,825787,PROFESSOR,,4.3
4,Sasha,TEACHER,University of California Berkeley,1072,English,good,Miko,1611977,PROFESSOR,,5.0
3,Burkhard,TEACHER,University of California Berkeley,1072,Astronomy,good,Militzer,1825737,PROFESSOR,,4.5
7,Andrej,TEACHER,University of California Berkeley,1072,History,good,Milivojevic,1990801,PROFESSOR,,3.6
3,Stiliana,TEACHER,University of California Berkeley,1072,English,good,Milkova,1137175,PROFESSOR,,5.0
40,Jennifer,TEACHER,University of California Berkeley,1072,English,good,Miller,189652,PROFESSOR,,3.7
22,D.A.,TEACHER,University of California Berkeley,1072,English,good,Miller,342682,PROFESSOR,,4.0
5,Stephen,TEACHER,University of California Berkeley,1072,Classics,good,Miller,350285,PROFESSOR,,4.1
7,Maureen,TEACHER,University of California Berkeley,1072,History,average,Miller,523448,PROFESSOR,,3.1
9,Alan,TEACHER,University of California Berkeley,1072,Biology,good,Miller,784590,PROFESSOR,,4.7
12,Elise,TEACHER,University of California Berkeley,1072,English,average,Miller,982823,PROFESSOR,,3.0
0,M C,TEACHER,University of California Berkeley,1072,History,zero,Miller,1392623,PROFESSOR,,N/A
3,Craig,TEACHER,University of California Berkeley,1072,Biology,good,Miller,1591860,PROFESSOR,,4.2
8,Evan,TEACHER,University of California Berkeley,1072,Chemistry,good,Miller,2018686,PROFESSOR,,3.8
0,Mary,TEACHER,University of California Berkeley,1072,English,zero,Miller,2269411,PROFESSOR,,N/A
0,Alice,TEACHER,University of California Berkeley,1072,Music,zero,Miller Cotter,2279631,PROFESSOR,,N/A
3,Sidsel,TEACHER,University of California Berkeley,1072,Anthropology,poor,Millerstrom,22047,PROFESSOR,,2.3
14,Nicholas,TEACHER,University of California Berkeley,1072,Environmental Science,good,Mills,382105,PROFESSOR,,4.6
2,Gabriel,TEACHER,University of California Berkeley,1072,History,good,Milner,2223967,PROFESSOR,,5.0
21,David,TEACHER,University of California Berkeley,1072,Music,good,Milnes,114660,PROFESSOR,,3.9
11,Katherine,TEACHER,University of California Berkeley,1072,Environmental Science,good,Milton,487581,PROFESSOR,,4.4
2,Jeffrey,TEACHER,University of California Berkeley,1072,History,good,Miner,1775653,PROFESSOR,D.,5.0
8,Trinh,TEACHER,University of California Berkeley,1072,Rhetoric,good,Minh-Ha,682473,PROFESSOR,,4.1
2,Meredith,TEACHER,University of California Berkeley,1072,Public Health,average,Minkler,1100200,PROFESSOR,,2.8
1,Andrew,TEACHER,University of California Berkeley,1072,Materials Science,good,Minor,1290891,PROFESSOR,,3.5
5,Tony,TEACHER,University of California Berkeley,1072,Education,good,Mirabelli,631143,PROFESSOR,,3.7
30,Brent,TEACHER,University of California Berkeley,1072,Biology,average,Mishler,899411,PROFESSOR,,2.8
1,Alexandra,TEACHER,University of California Berkeley,1072,German,good,Mittler,1299060,PROFESSOR,,4.5
7,Minoo,TEACHER,University of California Berkeley,1072,Women's Studies,good,Moallem,983690,PROFESSOR,,3.6
1,Reza,TEACHER,University of California Berkeley,1072,Business Administration,good,Moazzami,1756943,PROFESSOR,,5.0
8,Jack,TEACHER,University of California Berkeley,1072,Civil Engineering,good,Moehle,1008999,PROFESSOR,,4.6
19,Mohammad,TEACHER,University of California Berkeley,1072,Bioengineering,good,Mofrad,1029339,PROFESSOR,,4.3
4,Andrew,TEACHER,University of California Berkeley,1072,Film,good,Moisey,1097194,PROFESSOR,,4.2
5,Chung Pang,TEACHER,University of California Berkeley,1072,Mathematics,good,Mok,1128557,PROFESSOR,,4.5
1,Eulalia,TEACHER,University of California Berkeley,1072,Ethnic Studies,good,Moles,727744,PROFESSOR,,5.0
0,Andres,TEACHER,University of California Berkeley,1072,Spanish,zero,Molina,1838254,PROFESSOR,Garcia,N/A
5,Karen,TEACHER,University of California Berkeley,1072,Scandinavian,good,Moller,951165,PROFESSOR,,4.2
2,Avash,TEACHER,University of California Berkeley,1072,Mathematics,good,Monajemi,2058090,PROFESSOR,,4.8
2,Samuel,TEACHER,University of California Berkeley,1072,Spanish,good,Monder,608358,PROFESSOR,,5.0
3,Allison,TEACHER,University of California Berkeley,1072,Mathematics,good,Mongold,1829007,PROFESSOR,,3.7
0,Jorge,TEACHER,University of California Berkeley,1072,Nutrition,zero,Monserrate,1424891,PROFESSOR,,N/A
1,Mahmood,TEACHER,University of California Berkeley,1072,Political Science,good,Monshipouri,2162701,PROFESSOR,,5.0
2,Antonio,TEACHER,University of California Berkeley,1072,Mathematics,good,Montalban,2206332,PROFESSOR,,4.0
0,Alberto,TEACHER,University of California Berkeley,1072,Spanish,zero,Montaner,1041206,PROFESSOR,,N/A
18,Paulo,TEACHER,University of California Berkeley,1072,Civil Engineering,good,Monteiro,386314,PROFESSOR,,3.9
10,David,TEACHER,University of California Berkeley,1072,Ethnic Studies,good,Montejano,444611,PROFESSOR,,3.5
3,Sonia,TEACHER,University of California Berkeley,1072,Spanish,good,Montes,763651,PROFESSOR,,3.5
12,Dawn,TEACHER,University of California Berkeley,1072,Sociology,good,Moon,436531,PROFESSOR,,3.9
5,Amy,TEACHER,University of California Berkeley,1072,Comparative Literature,average,Moore,210904,PROFESSOR,,2.5
6,Donald,TEACHER,University of California Berkeley,1072,Anthropology,good,Moore,649259,PROFESSOR,,3.8
1,Joel,TEACHER,University of California Berkeley,1072,Physics,poor,Moore,853709,PROFESSOR,,2.0
4,MacKenzie,TEACHER,University of California Berkeley,1072,History,average,Moore,1800980,PROFESSOR,,3.0
1,Amelia,TEACHER,University of California Berkeley,1072,Anthropology,good,Moore,1968951,PROFESSOR,,5.0
3,G Cristina,TEACHER,University of California Berkeley,1072,Sociology,poor,Mora,1631558,PROFESSOR,,1.8
33,Kathy,TEACHER,University of California Berkeley,1072,American Studies,good,Moran,488870,PROFESSOR,,4.2
2,Shanti,TEACHER,University of California Berkeley,1072,Anthropology,good,Morell-Hart,1414949,PROFESSOR,,5.0
7,Rachel,TEACHER,University of California Berkeley,1072,Environ. Sci. Policy & Mgmt.,good,Morello-Frosch,1181006,PROFESSOR,,3.9
19,Enrico,TEACHER,University of California Berkeley,1072,Economics,good,Moretti,509423,PROFESSOR,,3.5
34,Luciano,TEACHER,University of California Berkeley,1072,Chemistry,good,Moretto,48603,PROFESSOR,,3.6
3,Pamela,TEACHER,University of California Berkeley,1072,Linguistics,good,Morgan,642246,PROFESSOR,,3.8
3,Troy,TEACHER,University of California Berkeley,1072,Civil Engineering,good,Morgan,1102485,PROFESSOR,,4.8
2,Benjamin,TEACHER,University of California Berkeley,1072,Rhetoric,good,Morgan,1114048,PROFESSOR,,5.0
0,Amy,TEACHER,University of California Berkeley,1072,Biology,zero,Morgan,1301323,PROFESSOR,,N/A
9,Craig,TEACHER,University of California Berkeley,1072,Biology,average,Moritz,555350,PROFESSOR,,2.7
27,Davitt,TEACHER,University of California Berkeley,1072,Music,good,Moroney,300917,PROFESSOR,,4.2
12,JW,TEACHER,University of California Berkeley,1072,Engineering,good,Morris,414857,PROFESSOR,,3.6
3,R.,TEACHER,University of California Berkeley,1072,Physical Education,good,Morris,1136022,PROFESSOR,,3.7
3,Stephen,TEACHER,University of California Berkeley,1072,Mechanical Engineering,good,Morris,1140731,PROFESSOR,,3.5
4,Annelise,TEACHER,University of California Berkeley,1072,Anthropology,good,Morris,1956864,PROFESSOR,,3.9
0,Bill,TEACHER,University of California Berkeley,1072,Music,zero,Morrison,1367240,PROFESSOR,,N/A
3,Edward,TEACHER,University of California Berkeley,1072,Nuclear Engineering,average,Morse,1664831,PROFESSOR,,2.5
5,Khaled,TEACHER,University of California Berkeley,1072,Civil Engineering,average,Mosalam,829943,PROFESSOR,,2.9
11,Gavriel,TEACHER,University of California Berkeley,1072,Film,good,Moses,774140,PROFESSOR,,4.0
8,Elchanan,TEACHER,University of California Berkeley,1072,Statistics,good,Mossel,763062,PROFESSOR,,3.5
12,Lousie,TEACHER,University of California Berkeley,1072,Landscape Architecture & Regional Planning,good,Mozingo,959084,PROFESSOR,,3.9
0,Michaela,TEACHER,University of California Berkeley,1072,Religious Studies,zero,Mross,2090550,PROFESSOR,,N/A
11,Holger,TEACHER,University of California Berkeley,1072,Physics,poor,Mueller,1349515,PROFESSOR,,2.5
18,Sandy,TEACHER,University of California Berkeley,1072,Political Science,good,Muir,444609,PROFESSOR,,3.8
4,Carlos,TEACHER,University of California Berkeley,1072,History,average,Mujal,872667,PROFESSOR,,2.9
5,Bharati,TEACHER,University of California Berkeley,1072,English,good,Mukherjee,948027,PROFESSOR,,3.5
13,Daniel,TEACHER,University of California Berkeley,1072,Law,good,Mulhern,1773133,PROFESSOR,,4.5
91,Richard,TEACHER,University of California Berkeley,1072,Physics,good,Muller,154383,PROFESSOR,,4.2
4,Susan,TEACHER,University of California Berkeley,1072,Chemical Engineering,good,Muller,846572,PROFESSOR,,4.8
1,Kevin,TEACHER,University of California Berkeley,1072,American Studies,good,Muller,1864592,PROFESSOR,,5.0
7,Christopher,TEACHER,University of California Berkeley,1072,Sociology,good,Muller,2256223,PROFESSOR,,5.0
1,Deirdre,TEACHER,University of California Berkeley,1072,Information Systems,good,Mulligan,1884194,PROFESSOR,,5.0
1,Ben,TEACHER,University of California Berkeley,1072,Psychology,good,Mullin,642765,PROFESSOR,,5.0
16,Carlos,TEACHER,University of California Berkeley,1072,Ethnic Studies,average,Munoz,692983,PROFESSOR,,3.3
3,Veronique,TEACHER,University of California Berkeley,1072,Philosophy,good,Munoz-Darde,1408241,PROFESSOR,,3.5
5,Masako,TEACHER,University of California Berkeley,1072,Japanese,poor,Murakami,1048114,PROFESSOR,,1.9
41,Shobhana,TEACHER,University of California Berkeley,1072,Statistics,poor,Murali Stoyanov,1478882,PROFESSOR,,2.3
4,Hitoshi,TEACHER,University of California Berkeley,1072,Physics,good,Murayama,538058,PROFESSOR,,5.0
3,Carol,TEACHER,University of California Berkeley,1072,Theatre & Dance,good,Murota,421358,PROFESSOR,,4.5
32,Trevor,TEACHER,University of California Berkeley,1072,Classics,good,Murphy,377586,PROFESSOR,,4.2
9,Erin,TEACHER,University of California Berkeley,1072,Education,good,Murphy-Graham,1234632,PROFESSOR,,3.5
3,Derek,TEACHER,University of California Berkeley,1072,Art History,good,Murray,838030,PROFESSOR,,3.7
4,L,TEACHER,University of California Berkeley,1072,Business Administration,poor,Murray,1132964,PROFESSOR,,2.4
1,Niren,TEACHER,University of California Berkeley,1072,Bioengineering,average,Murthy,1806834,PROFESSOR,,2.5
2,Michael,TEACHER,University of California Berkeley,1072,Legal Studies,good,Mushino,1505150,PROFESSOR,,3.8
3,Bharathwaj,TEACHER,University of California Berkeley,1072,Electrical Engineering,average,Muthuswamy,618975,PROFESSOR,,3.3
14,Anna,TEACHER,University of California Berkeley,1072,Languages,good,Muza,580546,PROFESSOR,,4.8
1,Robert,TEACHER,University of California Berkeley,1072,Mathematics,good,Myers,412431,PROFESSOR,,5.0
2,Michael,TEACHER,University of California Berkeley,1072,Biology,good,Nachman,2257977,PROFESSOR,,4.0
12,Ramona,TEACHER,University of California Berkeley,1072,Rhetoric,good,Nadaff,584970,PROFESSOR,,3.6
76,Laura,TEACHER,University of California Berkeley,1072,Anthropology,good,Nader,161141,PROFESSOR,,3.8
12,David,TEACHER,University of California Berkeley,1072,Mathematics,good,Nadler,1780565,PROFESSOR,,4.2
7,Craig,TEACHER,University of California Berkeley,1072,Art,good,Nagasawa,241460,PROFESSOR,,4.8
14,Michael,TEACHER,University of California Berkeley,1072,Peace & Conflict Studies,good,Nagler,522676,PROFESSOR,,3.7
4,Eric,TEACHER,University of California Berkeley,1072,Comparative Literature,good,Naiman,848855,PROFESSOR,,4.4
0,DF,TEACHER,University of California Berkeley,1072,Not Specified,zero,Namvar,1709920,PROFESSOR,,N/A
5,Bence,TEACHER,University of California Berkeley,1072,Philosophy,good,Nanay,535942,PROFESSOR,,4.7
26,Apara,TEACHER,University of California Berkeley,1072,English,good,Nanda,393362,PROFESSOR,,3.6
2,Joseph,TEACHER,University of California Berkeley,1072,Nutrition,poor,Napoli,1040123,PROFESSOR,,1.0
9,Julie,TEACHER,University of California Berkeley,1072,Rhetoric,good,Napolin,1013032,PROFESSOR,,4.9
3,David,TEACHER,University of California Berkeley,1072,Sociology,average,Nasatir,1181469,PROFESSOR,,3.0
6,Dory,TEACHER,University of California Berkeley,1072,Ethnic Studies,good,Nason,788438,PROFESSOR,,4.8
6,Laura,TEACHER,University of California Berkeley,1072,Sociology,good,Nathan,1082787,PROFESSOR,,4.0
1,Lauren,TEACHER,University of California Berkeley,1072,English,poor,Naturale,1513462,PROFESSOR,,2.0
7,Slavica,TEACHER,University of California Berkeley,1072,English,good,Naumovska,646147,PROFESSOR,,4.1
2,Ignacio,TEACHER,University of California Berkeley,1072,Spanish,good,Navarrete,1380533,PROFESSOR,,4.0
4,Daniel,TEACHER,University of California Berkeley,1072,Plant Biology,poor,Naylor,1893523,PROFESSOR,,2.0
7,William,TEACHER,University of California Berkeley,1072,Engineering,good,Nazaroff,378692,PROFESSOR,,4.8
7,Harry,TEACHER,University of California Berkeley,1072,Languages,good,Neale,983397,PROFESSOR,,4.8
6,Chris,TEACHER,University of California Berkeley,1072,English,good,Nealon,414433,PROFESSOR,,4.1
2,George,TEACHER,University of California Berkeley,1072,Computer Science,average,Necula,1675271,PROFESSOR,,3.0
12,Alan,TEACHER,University of California Berkeley,1072,English,good,Nelson,626520,PROFESSOR,,3.9
1,Polsby,TEACHER,University of California Berkeley,1072,Political Science,good,Nelson,643168,PROFESSOR,,5.0
6,David,TEACHER,University of California Berkeley,1072,Business Administration,average,Nelson,1225663,PROFESSOR,,3.2
5,Sharlan,TEACHER,University of California Berkeley,1072,Psychology,poor,Nemeth,534266,PROFESSOR,,2.0
7,Isaiah,TEACHER,University of California Berkeley,1072,Anthropology,good,Nengo,634618,PROFESSOR,,3.9
15,Anne,TEACHER,University of California Berkeley,1072,Film,good,Nesbet,103495,PROFESSOR,,4.5
5,P D,TEACHER,University of California Berkeley,1072,Sociology,average,Nesbitt,1036945,PROFESSOR,,2.7
1,Linda,TEACHER,University of California Berkeley,1072,Business Administration,good,Netsch,1281656,PROFESSOR,,5.0
51,John,TEACHER,University of California Berkeley,1072,Mathematics,average,Neu,79988,PROFESSOR,,2.7
2,Daniel,TEACHER,University of California Berkeley,1072,Chemistry,average,Neumark,2220226,PROFESSOR,,3.0
9,Andrew,TEACHER,University of California Berkeley,1072,Electrical Engineering,good,Neureuther,730546,PROFESSOR,,3.7
3,Arun,TEACHER,University of California Berkeley,1072,Engineering,good,Nevader,869719,PROFESSOR,,4.8
